LATITUDE,LONGITUDE,SATELLITE,CONFIDENCE,VERSION,BRIGHT_T31,FRP,DAYNIGHT
14.8995000000,107.1338500000,A,"58",6.1NRT,299.3200000000,12.8200000000,D
14.8974000000,107.1212000000,A,"76",6.1NRT,300.1500000000,23.0100000000,D
14.7670700000,106.3464600000,A,"55",6.1NRT,296.7400000000,15.3200000000,D
14.7380800000,106.0398300000,A,"76",6.1NRT,297.8400000000,31.5200000000,D
14.7218800000,105.9447600000,A,"77",6.1NRT,298.9300000000,74.0900000000,D
14.7387400000,105.9744500000,A,"36",6.1NRT,297.1300000000,18.5300000000,D
14.8286900000,106.4413300000,A,"38",6.1NRT,299.3300000000,19.6900000000,D
15.0653700000,107.6366600000,A,"75",6.1NRT,301.6700000000,34.8000000000,D
14.9871900000,106.9780700000,A,"98",6.1NRT,303.5600000000,110.0800000000,D
14.8523800000,106.1724000000,A,"29",6.1NRT,299.4000000000,13.6600000000,D
14.9659100000,106.3621900000,A,"72",6.1NRT,296.7200000000,24.0000000000,D
15.1510900000,107.1487900000,A,"93",6.1NRT,299.1400000000,75.4300000000,D
15.1490100000,107.1358900000,A,"95",6.1NRT,300.6900000000,92.9000000000,D
15.1365700000,107.0588200000,A,"72",6.1NRT,299.0900000000,20.8100000000,D
15.1490800000,107.0695000000,A,"96",6.1NRT,301.3200000000,94.8000000000,D
15.1097600000,106.8255700000,A,"36",6.1NRT,305.0300000000,26.0000000000,D
15.0557000000,106.4240800000,A,"75",6.1NRT,296.0600000000,25.4400000000,D
15.0533900000,106.4098500000,A,"62",6.1NRT,294.0600000000,19.3800000000,D
14.9988500000,106.0762600000,A,"85",6.1NRT,295.7600000000,55.8300000000,D
15.0560300000,106.4190000000,A,"81",6.1NRT,295.5900000000,38.7500000000,D
14.9966200000,106.0715900000,A,"79",6.1NRT,295.7100000000,35.6600000000,D
15.0026500000,106.0387100000,A,"43",6.1NRT,296.3800000000,16.1000000000,D
15.0852100000,106.4578300000,A,"76",6.1NRT,297.8100000000,26.6900000000,D
15.4437700000,108.6086100000,A,"26",6.1NRT,300.5700000000,9.4400000000,D
15.0357600000,106.0963800000,A,"32",6.1NRT,292.9200000000,12.9400000000,D
15.0261700000,105.9703400000,A,"97",6.1NRT,297.7100000000,139.7900000000,D
15.3003500000,106.8634300000,A,"69",6.1NRT,304.3100000000,16.0300000000,D
15.6259100000,108.4679600000,A,"28",6.1NRT,302.5100000000,12.0000000000,D
15.3490300000,106.5301400000,A,"79",6.1NRT,297.8200000000,35.5800000000,D
15.3772600000,106.6356900000,A,"90",6.1NRT,300.1800000000,57.9100000000,D
15.3512400000,106.5228300000,A,"76",6.1NRT,300.0200000000,29.4700000000,D
15.3824700000,106.6422000000,A,"57",6.1NRT,301.7600000000,10.7400000000,D
15.3611500000,106.4486800000,A,"61",6.1NRT,297.2500000000,17.8800000000,D
15.2841500000,105.8557100000,A,"55",6.1NRT,299.9500000000,15.1100000000,D
15.4809000000,106.5488200000,A,"88",6.1NRT,300.6300000000,59.1000000000,D
15.4979800000,106.5174300000,A,"95",6.1NRT,300.0700000000,104.7000000000,D
15.4957000000,106.5035700000,A,"100",6.1NRT,298.4900000000,176.5400000000,D
15.4997000000,106.4599900000,A,"79",6.1NRT,299.8000000000,36.3200000000,D
15.5658700000,106.5682800000,A,"79",6.1NRT,300.2800000000,36.4100000000,D
15.5636200000,106.5548000000,A,"50",6.1NRT,295.2700000000,21.1700000000,D
15.4552400000,105.8454100000,A,"84",6.1NRT,300.1400000000,45.1400000000,D
15.4859300000,105.8881000000,A,"79",6.1NRT,300.8100000000,35.1400000000,D
15.4833100000,105.8725500000,A,"84",6.1NRT,299.7400000000,44.6400000000,D
15.5613500000,106.2022300000,A,"65",6.1NRT,300.3200000000,17.6600000000,D
15.6023800000,106.0354200000,A,"62",6.1NRT,301.6600000000,30.2700000000,D
15.6556600000,106.1487700000,A,"68",6.1NRT,305.1800000000,16.3200000000,D
15.8028900000,106.4134400000,A,"42",6.1NRT,300.9700000000,20.2100000000,D
15.8895800000,106.2969700000,A,"70",6.1NRT,304.1600000000,17.0200000000,D
15.6524800000,104.7057300000,A,"57",6.1NRT,301.0200000000,25.8300000000,D
16.2210800000,107.8851600000,A,"64",6.1NRT,293.9600000000,13.2400000000,D
16.2214800000,107.8797700000,A,"52",6.1NRT,294.0800000000,9.9000000000,D
15.9717400000,106.3063800000,A,"47",6.1NRT,303.6100000000,23.2400000000,D
15.9693200000,106.2921100000,A,"82",6.1NRT,304.1100000000,32.0500000000,D
16.0834700000,106.6441800000,A,"63",6.1NRT,298.4600000000,14.8000000000,D
16.0981300000,106.5997000000,A,"100",6.1NRT,300.3200000000,144.1000000000,D
16.0646100000,106.3936500000,A,"75",6.1NRT,298.0800000000,30.2600000000,D
16.0622500000,106.3791700000,A,"76",6.1NRT,298.8700000000,31.5500000000,D
16.1042400000,106.6059800000,A,"79",6.1NRT,299.2300000000,33.3100000000,D
16.1019400000,106.5924100000,A,"96",6.1NRT,300.7400000000,102.1300000000,D
16.1164700000,106.5479700000,A,"91",6.1NRT,297.9700000000,73.2700000000,D
16.0621100000,106.2250400000,A,"64",6.1NRT,304.2000000000,23.5500000000,D
15.6179600000,103.7025100000,A,"51",6.1NRT,301.0900000000,23.8600000000,D
16.1271500000,106.5459900000,A,"95",6.1NRT,298.7800000000,103.5900000000,D
16.1249100000,106.5325200000,A,"82",6.1NRT,298.4600000000,41.6600000000,D
16.1569900000,106.5265700000,A,"92",6.1NRT,297.0500000000,80.5000000000,D
16.1294200000,106.3590900000,A,"39",6.1NRT,301.6500000000,15.4100000000,D
16.2282400000,106.7638000000,A,"88",6.1NRT,296.6700000000,59.5100000000,D
16.2346400000,106.7705800000,A,"88",6.1NRT,296.4000000000,55.7300000000,D
16.2324400000,106.7574100000,A,"98",6.1NRT,298.6600000000,118.5300000000,D
16.2449900000,106.7678100000,A,"100",6.1NRT,302.9600000000,267.5200000000,D
16.2428700000,106.7550300000,A,"100",6.1NRT,302.8700000000,226.6400000000,D
16.2532900000,106.7525900000,A,"26",6.1NRT,301.3500000000,20.3300000000,D
16.2512000000,106.7399800000,A,"100",6.1NRT,300.9100000000,200.9000000000,D
16.2489800000,106.7265400000,A,"53",6.1NRT,295.6100000000,21.3700000000,D
16.2702500000,106.7899100000,A,"89",6.1NRT,298.8500000000,60.6500000000,D
16.2680700000,106.7766500000,A,"100",6.1NRT,300.5600000000,132.0300000000,D
16.2659100000,106.7635000000,A,"95",6.1NRT,299.3900000000,85.2700000000,D
16.2637500000,106.7503900000,A,"62",6.1NRT,300.0600000000,22.5100000000,D
16.2615900000,106.7373000000,A,"95",6.1NRT,303.5300000000,87.9000000000,D
16.2528100000,106.6840300000,A,"43",6.1NRT,302.4500000000,18.8900000000,D
16.2808000000,106.7884100000,A,"86",6.1NRT,296.4100000000,50.7300000000,D
16.2785700000,106.7748000000,A,"94",6.1NRT,297.8600000000,84.2000000000,D
16.2847700000,106.7466100000,A,"68",6.1NRT,300.0100000000,37.5200000000,D
16.3006200000,106.5442900000,A,"53",6.1NRT,298.6200000000,15.2900000000,D
16.2983000000,106.5304500000,A,"74",6.1NRT,299.9600000000,25.4800000000,D
16.3157800000,106.5694000000,A,"24",6.1NRT,297.5000000000,15.5100000000,D
16.3370700000,106.5656200000,A,"57",6.1NRT,299.7900000000,27.1600000000,D
16.3560600000,106.5477800000,A,"62",6.1NRT,299.7900000000,18.5900000000,D
16.3667100000,106.5458800000,A,"78",6.1NRT,299.7300000000,32.3500000000,D
16.3645000000,106.5322200000,A,"100",6.1NRT,301.4300000000,154.6500000000,D
16.3697100000,106.5397000000,A,"93",6.1NRT,300.8800000000,86.9000000000,D
16.3674100000,106.5261000000,A,"85",6.1NRT,300.3200000000,49.1900000000,D
16.3703800000,106.4129000000,A,"62",6.1NRT,298.7100000000,19.8600000000,D
16.4185000000,106.5030300000,A,"42",6.1NRT,299.7800000000,11.1000000000,D
16.4155800000,106.4185200000,A,"88",6.1NRT,300.6700000000,61.1500000000,D
16.4133100000,106.4047200000,A,"71",6.1NRT,300.0100000000,23.6800000000,D
16.4308400000,106.4441900000,A,"66",6.1NRT,299.7600000000,17.8900000000,D
16.4240500000,106.4027500000,A,"95",6.1NRT,300.8900000000,97.3000000000,D
16.4745500000,106.6453700000,A,"48",6.1NRT,298.5300000000,18.2800000000,D
16.4724300000,106.6322600000,A,"72",6.1NRT,297.9200000000,23.8700000000,D
16.4433000000,106.3849800000,A,"71",6.1NRT,300.3400000000,24.8400000000,D
16.4792100000,106.6380000000,A,"43",6.1NRT,298.7400000000,21.7900000000,D
16.4486300000,106.3918300000,A,"66",6.1NRT,300.5500000000,17.4000000000,D
16.4462900000,106.3779800000,A,"48",6.1NRT,299.9800000000,10.8100000000,D
16.2926600000,105.4835000000,A,"67",6.1NRT,300.7000000000,23.7900000000,D
16.5043900000,106.5932700000,A,"54",6.1NRT,298.0800000000,16.0000000000,D
16.4701400000,106.3880300000,A,"84",6.1NRT,300.5600000000,46.0600000000,D
16.4678200000,106.3741400000,A,"78",6.1NRT,300.2400000000,33.1300000000,D
16.4809000000,106.3861500000,A,"81",6.1NRT,300.0500000000,40.8600000000,D
16.4785700000,106.3721900000,A,"75",6.1NRT,299.4800000000,28.4000000000,D
16.5099100000,106.4945700000,A,"49",6.1NRT,298.6300000000,13.6700000000,D
16.5076600000,106.4809700000,A,"64",6.1NRT,299.5200000000,19.5400000000,D
16.3248900000,105.3936700000,A,"49",6.1NRT,302.0000000000,16.1500000000,D
16.3171600000,105.2068200000,A,"47",6.1NRT,301.2500000000,29.1500000000,D
16.3228500000,105.2006800000,A,"64",6.1NRT,300.3700000000,32.9900000000,D
16.4125700000,105.4392900000,A,"68",6.1NRT,303.9900000000,15.4800000000,D
16.3756900000,105.2252100000,A,"47",6.1NRT,302.0400000000,27.4400000000,D
16.3789300000,105.1026300000,A,"43",6.1NRT,301.9800000000,14.3100000000,D
16.5594500000,106.1044300000,A,"60",6.1NRT,300.6900000000,20.9200000000,D
16.3936900000,105.1174800000,A,"14",6.1NRT,302.0600000000,17.6500000000,D
16.5704400000,106.1026900000,A,"67",6.1NRT,301.1000000000,29.2800000000,D
16.5742100000,106.1096800000,A,"17",6.1NRT,301.5200000000,15.9300000000,D
16.4114900000,105.1073500000,A,"49",6.1NRT,301.8400000000,16.7200000000,D
16.4200900000,105.0166500000,A,"72",6.1NRT,302.5900000000,23.5000000000,D
16.6642700000,106.3117300000,A,"74",6.1NRT,300.6400000000,27.6800000000,D
16.6302800000,106.0401200000,A,"88",6.1NRT,299.5500000000,71.5000000000,D
16.6291000000,105.9647400000,A,"32",6.1NRT,299.3200000000,15.5600000000,D
16.6544100000,105.9089600000,A,"64",6.1NRT,300.6100000000,16.5400000000,D
16.6519100000,105.8943300000,A,"72",6.1NRT,300.8300000000,25.3800000000,D
16.5285900000,104.8276900000,A,"73",6.1NRT,301.0900000000,30.2300000000,D
16.6712000000,105.5274000000,A,"38",6.1NRT,302.3000000000,12.2500000000,D
16.6688000000,105.5208700000,A,"67",6.1NRT,302.1300000000,16.9200000000,D
16.6474900000,104.9076200000,A,"67",6.1NRT,300.7400000000,37.0600000000,D
16.6444800000,104.8899400000,A,"35",6.1NRT,301.4100000000,20.2000000000,D
16.6518200000,104.9021100000,A,"75",6.1NRT,301.2400000000,52.4200000000,D
16.9257500000,106.0871800000,A,"61",6.1NRT,299.2700000000,20.3900000000,D
16.9090600000,105.9865300000,A,"63",6.1NRT,298.9300000000,20.5300000000,D
16.8359900000,105.5495700000,A,"41",6.1NRT,301.1300000000,14.6700000000,D
16.9067600000,105.8352300000,A,"96",6.1NRT,301.2400000000,119.6600000000,D
16.7909400000,105.1407500000,A,"65",6.1NRT,305.9800000000,15.5900000000,D
16.9093900000,105.8430900000,A,"87",6.1NRT,301.3900000000,60.0800000000,D
16.9068400000,105.8282700000,A,"88",6.1NRT,300.8600000000,67.1800000000,D
16.8402100000,105.4440800000,A,"60",6.1NRT,302.0400000000,16.1300000000,D
16.7888600000,105.1513400000,A,"75",6.1NRT,305.5600000000,20.1100000000,D
16.8626200000,105.5052100000,A,"86",6.1NRT,301.6100000000,56.5900000000,D
16.8712900000,105.4873400000,A,"26",6.1NRT,301.3800000000,16.2600000000,D
16.8685500000,105.4714500000,A,"79",6.1NRT,301.9900000000,32.6600000000,D
16.8880700000,105.5166400000,A,"60",6.1NRT,300.8100000000,22.9300000000,D
16.8662900000,105.3897400000,A,"67",6.1NRT,303.7300000000,13.9000000000,D
16.9027700000,105.4649900000,A,"87",6.1NRT,302.1800000000,63.5500000000,D
17.0100000000,106.0356100000,A,"65",6.1NRT,297.7100000000,20.9000000000,D
16.9833900000,105.8755400000,A,"85",6.1NRT,301.6700000000,57.7800000000,D
16.9670600000,105.7087400000,A,"64",6.1NRT,302.1800000000,34.8600000000,D
16.9290400000,105.4109800000,A,"53",6.1NRT,302.7500000000,11.6400000000,D
16.9657400000,105.7042800000,A,"40",6.1NRT,301.7100000000,23.5500000000,D
16.9768200000,105.7015500000,A,"54",6.1NRT,302.5900000000,24.3900000000,D
16.9255100000,105.4065500000,A,"67",6.1NRT,303.0700000000,16.2600000000,D
16.8590300000,105.0285900000,A,"24",6.1NRT,304.2700000000,14.9700000000,D
17.0248300000,105.8474400000,A,"62",6.1NRT,298.8000000000,20.9700000000,D
17.0222800000,105.8324900000,A,"56",6.1NRT,299.8000000000,17.8800000000,D
17.0197000000,105.8173500000,A,"23",6.1NRT,300.2400000000,13.4700000000,D
17.0171500000,105.8023900000,A,"74",6.1NRT,300.9100000000,27.8700000000,D
16.9147400000,105.2081300000,A,"75",6.1NRT,303.2100000000,26.3000000000,D
16.9118600000,105.1916100000,A,"46",6.1NRT,303.5600000000,13.8900000000,D
17.0317600000,105.7533700000,A,"96",6.1NRT,302.2100000000,112.4000000000,D
17.0479400000,105.7812400000,A,"47",6.1NRT,301.3600000000,11.7800000000,D
17.0429000000,105.7513300000,A,"77",6.1NRT,301.3300000000,29.1500000000,D
16.9524400000,105.2180600000,A,"42",6.1NRT,304.8100000000,17.7400000000,D
16.9468200000,105.1851800000,A,"100",6.1NRT,303.8100000000,265.6100000000,D
16.9439700000,105.1685600000,A,"82",6.1NRT,303.9600000000,45.9900000000,D
16.8790000000,104.7914700000,A,"49",6.1NRT,305.3000000000,23.4400000000,D
17.0373600000,105.5805100000,A,"53",6.1NRT,301.0500000000,21.1300000000,D
17.0349900000,105.5663700000,A,"53",6.1NRT,298.7700000000,21.6100000000,D
17.0361300000,105.5747200000,A,"75",6.1NRT,300.1100000000,35.3000000000,D
17.0604500000,105.6477500000,A,"52",6.1NRT,300.9400000000,14.0900000000,D
17.0847000000,105.7213300000,A,"78",6.1NRT,300.6700000000,34.9900000000,D
17.0664000000,105.6151500000,A,"31",6.1NRT,301.5200000000,12.9600000000,D
17.0063500000,105.2007100000,A,"64",6.1NRT,304.3300000000,19.9300000000,D
16.9977500000,105.1513000000,A,"73",6.1NRT,306.2400000000,18.9500000000,D
17.0809800000,105.5647000000,A,"70",6.1NRT,303.0200000000,17.0500000000,D
17.0783200000,105.5491800000,A,"70",6.1NRT,303.6400000000,18.3300000000,D
17.0376500000,105.3124200000,A,"77",6.1NRT,304.6100000000,31.2200000000,D
17.0348600000,105.2962700000,A,"78",6.1NRT,304.7600000000,34.9600000000,D
17.1001200000,105.6087900000,A,"88",6.1NRT,300.7400000000,66.3800000000,D
17.0975200000,105.5935300000,A,"97",6.1NRT,301.0200000000,130.5500000000,D
16.9485600000,104.5851900000,A,"82",6.1NRT,307.2300000000,48.9900000000,D
16.9453900000,104.5669000000,A,"61",6.1NRT,305.9700000000,19.3700000000,D
17.1465800000,105.6787000000,A,"67",6.1NRT,300.6200000000,24.9400000000,D
17.1440400000,105.6635100000,A,"91",6.1NRT,301.9700000000,80.6900000000,D
17.1244400000,105.4763900000,A,"23",6.1NRT,301.3600000000,9.6200000000,D
16.5908900000,102.4191200000,A,"60",6.1NRT,298.4000000000,24.8500000000,D
17.1453100000,105.6737100000,A,"81",6.1NRT,301.2500000000,44.0100000000,D
17.1426700000,105.6585500000,A,"72",6.1NRT,302.0000000000,33.3100000000,D
16.9512300000,104.5796500000,A,"80",6.1NRT,307.2900000000,41.6500000000,D
17.1244600000,105.4873000000,A,"63",6.1NRT,302.2100000000,15.2000000000,D
17.1598300000,105.6241100000,A,"95",6.1NRT,301.2800000000,109.1100000000,D
17.1221900000,105.4067700000,A,"86",6.1NRT,301.5800000000,57.8400000000,D
17.1194500000,105.3909900000,A,"82",6.1NRT,301.0800000000,44.9600000000,D
16.5915900000,102.4143400000,A,"63",6.1NRT,298.3400000000,32.2800000000,D
17.1796400000,105.6045800000,A,"51",6.1NRT,302.1100000000,17.7300000000,D
17.1770200000,105.5892000000,A,"92",6.1NRT,302.3300000000,87.2800000000,D
17.1611700000,105.4966500000,A,"71",6.1NRT,301.2400000000,24.7100000000,D
17.0974200000,105.1270100000,A,"76",6.1NRT,303.3900000000,31.5000000000,D
17.1942900000,105.5541700000,A,"48",6.1NRT,301.6500000000,23.6600000000,D
17.1916800000,105.5387600000,A,"89",6.1NRT,302.6800000000,71.7100000000,D
17.2194300000,105.5655400000,A,"14",6.1NRT,298.9600000000,16.9000000000,D
17.1959100000,105.4252700000,A,"45",6.1NRT,303.3900000000,12.5300000000,D
17.2073000000,105.4232400000,A,"89",6.1NRT,304.3200000000,73.0000000000,D
17.1778100000,105.2473200000,A,"86",6.1NRT,301.9500000000,64.8800000000,D
17.1750800000,105.2310700000,A,"86",6.1NRT,302.6700000000,65.4400000000,D
17.1528900000,105.0993700000,A,"46",6.1NRT,304.9200000000,14.2700000000,D
17.2182700000,105.5589900000,A,"63",6.1NRT,299.0500000000,23.7700000000,D
17.2078700000,105.4326100000,A,"80",6.1NRT,303.1800000000,35.5300000000,D
17.2051800000,105.4171800000,A,"77",6.1NRT,303.3100000000,27.8800000000,D
17.1743600000,105.2413200000,A,"77",6.1NRT,302.7600000000,38.7700000000,D
17.1858900000,105.2391200000,A,"84",6.1NRT,301.7400000000,58.5300000000,D
17.2729500000,105.6744800000,A,"36",6.1NRT,298.0700000000,15.0300000000,D
17.2703500000,105.6592700000,A,"98",6.1NRT,299.1400000000,141.6500000000,D
17.1804900000,104.9304000000,A,"37",6.1NRT,306.9000000000,18.0500000000,D
17.2892000000,105.4976000000,A,"79",6.1NRT,300.8500000000,39.7500000000,D
17.2865800000,105.4820500000,A,"62",6.1NRT,301.9400000000,23.8700000000,D
17.2813500000,105.4511000000,A,"48",6.1NRT,300.4500000000,15.9000000000,D
17.2786900000,105.4353700000,A,"85",6.1NRT,301.2000000000,58.7200000000,D
17.2659800000,105.2903800000,A,"87",6.1NRT,304.7900000000,59.9600000000,D
17.3271600000,105.5855900000,A,"73",6.1NRT,300.4900000000,30.4700000000,D
17.2622000000,105.2858800000,A,"83",6.1NRT,305.3000000000,45.5500000000,D
17.3281800000,105.5959200000,A,"54",6.1NRT,299.5400000000,16.2200000000,D
17.3255300000,105.5806700000,A,"66",6.1NRT,301.2200000000,21.0000000000,D
17.3045300000,105.3927800000,A,"91",6.1NRT,302.7000000000,90.2500000000,D
17.3017900000,105.3770100000,A,"73",6.1NRT,304.1800000000,30.8700000000,D
17.2421000000,105.0359200000,A,"56",6.1NRT,304.4200000000,16.5400000000,D
17.3661100000,105.6822100000,A,"85",6.1NRT,300.5200000000,54.9800000000,D
17.3635400000,105.6672100000,A,"78",6.1NRT,300.3300000000,37.7700000000,D
17.3057100000,105.1943600000,A,"58",6.1NRT,301.8700000000,20.0100000000,D
17.3029600000,105.1783800000,A,"82",6.1NRT,303.0200000000,52.8800000000,D
17.4046200000,105.7064400000,A,"88",6.1NRT,300.1000000000,67.0600000000,D
17.4020500000,105.6911800000,A,"48",6.1NRT,300.3400000000,13.6100000000,D
17.3995700000,105.6765200000,A,"89",6.1NRT,300.1900000000,75.5000000000,D
17.3338000000,105.2888700000,A,"54",6.1NRT,303.6000000000,22.8300000000,D
17.4156200000,105.7037700000,A,"89",6.1NRT,300.5300000000,72.3700000000,D
17.3850600000,105.5219700000,A,"95",6.1NRT,300.3500000000,113.9400000000,D
17.3825800000,105.5072700000,A,"82",6.1NRT,301.4800000000,47.7600000000,D
17.3479800000,105.3027600000,A,"48",6.1NRT,301.4000000000,24.7700000000,D
17.3937500000,105.5045200000,A,"84",6.1NRT,301.3500000000,62.5400000000,D
17.3912800000,105.4898600000,A,"85",6.1NRT,300.5300000000,60.4100000000,D
17.4024600000,105.4871100000,A,"26",6.1NRT,301.2600000000,18.8100000000,D
17.3925200000,105.4982700000,A,"90",6.1NRT,301.7800000000,80.0500000000,D
17.4037600000,105.4959700000,A,"72",6.1NRT,300.1200000000,29.6400000000,D
17.2754400000,104.6291000000,A,"74",6.1NRT,305.0900000000,20.9300000000,D
17.3718900000,105.1090200000,A,"90",6.1NRT,301.5400000000,87.7900000000,D
17.3831800000,105.1050300000,A,"95",6.1NRT,302.1000000000,121.7900000000,D
17.3976300000,105.1193300000,A,"48",6.1NRT,301.9900000000,31.2200000000,D
17.5169900000,105.7547500000,A,"69",6.1NRT,298.5400000000,25.2100000000,D
17.5145000000,105.7398500000,A,"88",6.1NRT,299.8400000000,68.7600000000,D
17.4092500000,105.1172500000,A,"39",6.1NRT,300.5700000000,19.0100000000,D
17.5379800000,105.8058600000,A,"28",6.1NRT,300.9700000000,16.5400000000,D
17.3554300000,104.4204200000,A,"78",6.1NRT,303.3300000000,32.9900000000,D
17.4627100000,104.9642600000,A,"50",6.1NRT,302.6400000000,21.7700000000,D
17.5979800000,105.0010800000,A,"79",6.1NRT,299.9900000000,45.8500000000,D
17.5953300000,104.9854600000,A,"76",6.1NRT,300.7100000000,40.0200000000,D
17.5929200000,104.9978300000,A,"82",6.1NRT,300.2400000000,55.6800000000,D
17.6043900000,104.9945900000,A,"42",6.1NRT,299.4900000000,14.3400000000,D
17.6423500000,105.0743000000,A,"92",6.1NRT,298.9800000000,109.6600000000,D
17.5830400000,104.7350200000,A,"73",6.1NRT,299.3500000000,32.6100000000,D
17.6909100000,105.1486700000,A,"33",6.1NRT,299.1700000000,15.0000000000,D
17.6306400000,104.7972900000,A,"69",6.1NRT,300.1000000000,29.8500000000,D
17.7135600000,105.0184600000,A,"28",6.1NRT,299.4500000000,18.0800000000,D
17.7416500000,104.6564900000,A,"71",6.1NRT,299.1400000000,31.7600000000,D
17.7535000000,104.6537900000,A,"78",6.1NRT,298.9100000000,39.7700000000,D
17.7504100000,104.6362400000,A,"86",6.1NRT,299.6800000000,69.3800000000,D
17.5450300000,103.4929400000,A,"75",6.1NRT,300.4700000000,29.6300000000,D
17.5411000000,103.4714300000,A,"56",6.1NRT,297.4200000000,18.7100000000,D
17.7654400000,104.6515800000,A,"24",6.1NRT,298.4300000000,15.5800000000,D
17.7623700000,104.6340300000,A,"77",6.1NRT,299.2900000000,38.8900000000,D
18.1244700000,105.1194000000,A,"54",6.1NRT,298.4500000000,20.4300000000,D
18.2243100000,105.0284000000,A,"51",6.1NRT,298.8300000000,20.3900000000,D
18.2214700000,105.0118000000,A,"49",6.1NRT,301.5100000000,18.9300000000,D
18.2179600000,104.8020900000,A,"58",6.1NRT,292.9300000000,19.7100000000,D
18.2150500000,104.7856900000,A,"79",6.1NRT,296.1100000000,48.6700000000,D
18.0604900000,103.4897400000,A,"69",6.1NRT,297.8000000000,27.1800000000,D
17.6563300000,101.3010500000,A,"49",6.1NRT,296.7700000000,52.3700000000,D
18.0576200000,103.4855000000,A,"57",6.1NRT,297.5400000000,20.0800000000,D
17.6669300000,101.2949100000,A,"56",6.1NRT,292.6900000000,55.8900000000,D
17.8300600000,101.4112700000,A,"74",6.1NRT,295.7100000000,75.1000000000,D
